ID,ISO_Code,Year,Temperature_change,Drought,Extreme_temperature,Flood,Landslide,Storm,TOTAL,Wildfire
11707,705.0,1977,,,,,,,,
11708,705.0,1978,,,,,,,,
11709,705.0,1979,,,,,,,,
11710,705.0,1980,,,,,,,,
11711,705.0,1981,,,,,,,,
11712,705.0,1982,,,,,,,,
11713,705.0,1983,,,,,,,,
11714,705.0,1984,,,,,,,,
11715,705.0,1985,,,,,,,,
11716,705.0,1986,,,,,,,,
11717,705.0,1987,,,,,,,,
11718,705.0,1988,,,,,,,,
11719,705.0,1989,,,,,,,,
11720,705.0,1990,,,,,,,,
11721,705.0,1991,,,,,,,,
11722,705.0,1992,1.156,,,,,,,
11723,705.0,1993,0.56,,,,,,,
11724,705.0,1994,1.865,,,,,,,
11725,705.0,1995,0.796,,,,,,,
11726,705.0,1996,-0.12,,,,,,,
11727,705.0,1997,0.464,,,,,,,
11728,705.0,1998,1.359,,,,,,,
11729,705.0,1999,0.867,,,,,,,
11730,705.0,2000,1.782,,,,,,,
11731,705.0,2001,1.706,,,,,,,
11732,705.0,2002,1.498,,,,,,,
11733,705.0,2003,1.426,,1.0,,,,1.0,
11734,705.0,2004,0.726,,,,,,,
11735,705.0,2005,0.476,,,1.0,,,1.0,
11736,705.0,2006,0.86,,,,,,,
11737,705.0,2007,2.165,,,,,2.0,2.0,
11738,705.0,2008,1.574,,,,,,,
11739,705.0,2009,1.628,,,,,,,
11740,705.0,2010,0.769,,,,,,,
11741,705.0,2011,1.354,,,,,,,
11742,705.0,2012,1.931,,,1.0,,,1.0,
11743,705.0,2013,1.234,,,,,,,
11744,705.0,2014,2.431,,1.0,1.0,,,2.0,
11745,705.0,2015,2.125,,,,,,,
11746,705.0,2016,2.046,,,,,,,
11747,705.0,2017,1.721,,,,,,,
11748,705.0,2018,2.412,,,,,,,
11749,705.0,2019,2.34,,,,,,,
11750,705.0,2020,2.228,,,,,1.0,1.0,
11751,705.0,2021,1.524,,,1.0,,,1.0,
11752,705.0,2022,2.435,,,,,,,
11753,706.0,1961,0.333,,,,,,,
11754,706.0,1962,-0.028,,,,,,,
11755,706.0,1963,-0.211,,,,,,,
11756,706.0,1964,0.027,,,,,,,
11757,706.0,1965,-0.388,,,,,,,
11758,706.0,1966,0.173,,,,,,,
11759,706.0,1967,-0.09,,,,,,,
11760,706.0,1968,-0.591,,,,,,,
11761,706.0,1969,0.018,,,,,,,
11762,706.0,1970,0.079,,,,,,,
11763,706.0,1971,-0.245,,,,,,,
11764,706.0,1972,0.298,,,,,,,
11765,706.0,1973,0.571,,,,,,,
11766,706.0,1974,-0.027,,,,,,,
11767,706.0,1975,0.128,,,,,,,
11768,706.0,1976,0.264,,,,,,,
11769,706.0,1977,0.493,,,,,,,
11770,706.0,1978,0.249,,,,,,,
11771,706.0,1979,0.07,,,,,,,
11772,706.0,1980,0.651,1.0,,,,,1.0,
11773,706.0,1981,0.121,,,1.0,,,1.0,
11774,706.0,1982,0.336,,,,,,,
11775,706.0,1983,0.454,1.0,,,,,1.0,
11776,706.0,1984,-0.001,,,,,,,
11777,706.0,1985,0.007,,,,,,,
11778,706.0,1986,0.097,,,,,,,
11779,706.0,1987,0.869,1.0,,1.0,,,2.0,
11780,706.0,1988,0.719,1.0,,,,,1.0,
11781,706.0,1989,-0.101,,,2.0,,,2.0,
11782,706.0,1990,0.108,,,,,,,
11783,706.0,1991,0.228,,,,,,,
11784,706.0,1992,0.531,,,,,,,
11785,706.0,1993,0.162,,,,,,,
11786,706.0,1994,0.499,,,1.0,,1.0,2.0,
11787,706.0,1995,0.461,,,1.0,,,1.0,
11788,706.0,1996,0.619,,,1.0,,,1.0,
11789,706.0,1997,0.423,,,2.0,,,2.0,
11790,706.0,1998,0.617,,,,,,,
11791,706.0,1999,0.388,1.0,,,,,1.0,
11792,706.0,2000,0.421,,,3.0,,,3.0,
11793,706.0,2001,0.83,,,1.0,,,1.0,
11794,706.0,2002,0.82,,,1.0,,,1.0,
11795,706.0,2003,1.047,,,2.0,,,2.0,
11796,706.0,2004,0.465,1.0,,1.0,,,2.0,
11797,706.0,2005,1.07,1.0,,2.0,,,3.0,
11798,706.0,2006,0.845,,,5.0,,,5.0,
11799,706.0,2007,0.958,,,2.0,,,2.0,
11800,706.0,2008,0.677,1.0,,1.0,,,2.0,
11801,706.0,2009,1.29,,,1.0,,,1.0,
11802,706.0,2010,1.091,1.0,,2.0,,,3.0,
11803,706.0,2011,1.057,1.0,,1.0,,,2.0,
11804,706.0,2012,0.976,,,2.0,,,2.0,
11805,706.0,2013,1.089,,,2.0,,1.0,3.0,
11806,706.0,2014,1.121,1.0,,1.0,,,2.0,
11807,706.0,2015,1.467,1.0,,2.0,,2.0,5.0,
11808,706.0,2016,1.267,,,1.0,,,1.0,
11809,706.0,2017,1.623,,,,,,,
11810,706.0,2018,0.709,,,1.0,,1.0,2.0,
11811,706.0,2019,1.528,1.0,,1.0,,1.0,3.0,
11812,706.0,2020,1.724,1.0,,2.0,,1.0,4.0,
11813,706.0,2021,1.532,,,1.0,,,1.0,
11814,706.0,2022,1.449,,,1.0,,,1.0,
11815,710.0,1961,0.251,,,,,,,
11816,710.0,1962,0.215,,,,,,,
11817,710.0,1963,0.185,,,,,,,
11818,710.0,1964,-0.072,,,,,,,
11819,710.0,1965,-0.025,,,,,,,
11820,710.0,1966,0.246,,,,,,,
11821,710.0,1967,-0.073,,,,,,,
11822,710.0,1968,-0.376,,,,,,,
11823,710.0,1969,0.287,,,,,,,
11824,710.0,1970,0.365,,,,,,,
11825,710.0,1971,-0.153,,,,,,,
11826,710.0,1972,0.106,,,,,,,
11827,710.0,1973,0.35,,,,,,,
11828,710.0,1974,-0.245,,,,,,,
11829,710.0,1975,-0.132,,,,,,,
11830,710.0,1976,-0.504,,,,,,,
11831,710.0,1977,0.171,,,,,,,
11832,710.0,1978,0.059,,,,,,,
11833,710.0,1979,0.317,,,,,,,
11834,710.0,1980,0.237,1.0,,,,,1.0,
11835,710.0,1981,-0.328,1.0,,1.0,,,2.0,
11836,710.0,1982,0.212,,,,,,,
11837,710.0,1983,0.707,,,,,1.0,1.0,
11838,710.0,1984,0.535,,,,,2.0,2.0,
11839,710.0,1985,0.663,,,,,,,
11840,710.0,1986,0.463,1.0,,,,,1.0,
11841,710.0,1987,0.743,,,1.0,,,1.0,
11842,710.0,1988,0.338,1.0,,1.0,,,2.0,
11843,710.0,1989,-0.034,,,,,,,
11844,710.0,1990,0.324,1.0,,,,1.0,2.0,
11845,710.0,1991,0.367,,,,,,1.0,1.0
11846,710.0,1992,0.807,,,,,,,
11847,710.0,1993,0.836,,,1.0,,1.0,2.0,
11848,710.0,1994,0.208,,,1.0,,1.0,2.0,
11849,710.0,1995,0.633,1.0,,1.0,,,2.0,
11850,710.0,1996,-0.15,,1.0,2.0,1.0,,4.0,
11851,710.0,1997,0.219,,,1.0,,,1.0,
11852,710.0,1998,0.825,,,,,1.0,2.0,1.0
11853,710.0,1999,1.096,,,2.0,,2.0,5.0,1.0
11854,710.0,2000,0.271,,,3.0,,1.0,5.0,1.0
11855,710.0,2001,0.516,,,2.0,,2.0,6.0,2.0
11856,710.0,2002,0.453,,,1.0,,4.0,6.0,1.0
11857,710.0,2003,0.791,,,1.0,,1.0,2.0,
11858,710.0,2004,0.874,1.0,,1.0,,,2.0,
11859,710.0,2005,1.031,,,,,,,
11860,710.0,2006,0.361,,,2.0,,,2.0,
11861,710.0,2007,0.721,,1.0,1.0,,,3.0,1.0
11862,710.0,2008,0.575,,,1.0,,1.0,3.0,1.0
11863,710.0,2009,0.662,,,2.0,,2.0,4.0,
11864,710.0,2010,1.083,,,,,1.0,1.0,
11865,710.0,2011,0.446,,,1.0,,2.0,3.0,
11866,710.0,2012,0.508,,,1.0,,1.0,2.0,
11867,710.0,2013,0.655,,,,,1.0,1.0,
11868,710.0,2014,0.838,,,1.0,,,1.0,
11869,710.0,2015,1.3,1.0,,,,,1.0,
11870,710.0,2016,1.562,,1.0,2.0,,,3.0,
11871,710.0,2017,1.103,1.0,,1.0,,2.0,5.0,1.0
11872,710.0,2018,1.016,,,,,,,
11873,710.0,2019,1.811,1.0,,4.0,,1.0,6.0,
11874,710.0,2020,0.89,,,1.0,,1.0,2.0,
11875,710.0,2021,0.809,1.0,,1.0,,2.0,4.0,
11876,710.0,2022,1.094,,,8.0,,,8.0,
11877,716.0,1961,0.267,,,,,,,
11878,716.0,1962,0.237,,,,,,,
11879,716.0,1963,-0.458,,,,,,,
11880,716.0,1964,-0.097,,,,,,,
11881,716.0,1965,-0.48,,,,,,,
11882,716.0,1966,0.215,,,,,,,
11883,716.0,1967,-0.043,,,,,,,
11884,716.0,1968,0.093,,,,,,,
11885,716.0,1969,0.215,,,,,,,
11886,716.0,1970,0.421,,,,,,,
11887,716.0,1971,-0.052,,,,,,,
11888,716.0,1972,-0.397,,,,,,,
11889,716.0,1973,0.601,,,,,,,
11890,716.0,1974,-0.485,,,,,,,
11891,716.0,1975,-0.262,,,,,,,
11892,716.0,1976,-0.436,,,,,,,
11893,716.0,1977,0.433,,,,,,,
11894,716.0,1978,-0.016,,,,,,,
11895,716.0,1979,0.189,,,,,,,
11896,716.0,1980,-0.024,,,,,,,
11897,716.0,1981,-0.36,1.0,,,,,1.0,
11898,716.0,1982,0.17,,,,,,,
11899,716.0,1983,1.223,,,,,,,
11900,716.0,1984,0.483,,,,,,,
11901,716.0,1985,0.027,,,,,,,
11902,716.0,1986,0.025,,,,,,,
11903,716.0,1987,1.07,,,,,,,
11904,716.0,1988,0.447,,,,,,,
11905,716.0,1989,0.181,,,,,,,
11906,716.0,1990,0.567,1.0,,,,,1.0,
11907,716.0,1991,0.192,,,,,,,
11908,716.0,1992,1.01,,,,,,,
11909,716.0,1993,0.3,,,,,,,
11910,716.0,1994,-0.085,,,,,,,
11911,716.0,1995,0.685,,,,,,,
11912,716.0,1996,-0.247,,,,,,,
11913,716.0,1997,-0.025,,,,,,,
11914,716.0,1998,0.801,1.0,,1.0,,,2.0,
11915,716.0,1999,0.03,,,,,,,
11916,716.0,2000,-0.417,,,1.0,,,1.0,
11917,716.0,2001,0.004,1.0,,1.0,,,2.0,
11918,716.0,2002,0.487,,,,,,,
11919,716.0,2003,0.355,,,1.0,,1.0,2.0,
11920,716.0,2004,-0.004,,,,,,,
11921,716.0,2005,0.945,,,,,,,
11922,716.0,2006,-0.26,,,,,,,
11923,716.0,2007,0.127,1.0,,2.0,,1.0,4.0,
11924,716.0,2008,0.078,,,,,,,
11925,716.0,2009,-0.226,,,,,,,
11926,716.0,2010,0.935,1.0,,1.0,,,2.0,
11927,716.0,2011,0.232,,,1.0,,,1.0,
11928,716.0,2012,0.334,,,,,,,
11929,716.0,2013,0.118,1.0,,1.0,,,2.0,
11930,716.0,2014,0.025,,,2.0,,,2.0,
11931,716.0,2015,0.97,,,,,1.0,1.0,
11932,716.0,2016,1.27,,,,,1.0,1.0,
11933,716.0,2017,0.088,1.0,,,,1.0,2.0,
11934,716.0,2018,0.453,,,,,,,
11935,716.0,2019,0.925,,,1.0,,1.0,2.0,
11936,716.0,2020,0.389,,,,,,,
11937,716.0,2021,-0.125,1.0,,,,1.0,2.0,
11938,716.0,2022,-0.49,,,1.0,,1.0,2.0,
11939,724.0,1961,0.728,,,,,,,
11940,724.0,1962,0.411,,,,,,,
11941,724.0,1963,-0.233,,,,,,,
11942,724.0,1964,0.486,,,,,,,
11943,724.0,1965,-0.2,,,,,,,
11944,724.0,1966,0.392,,,,,,,
11945,724.0,1967,0.146,,,,,,,
11946,724.0,1968,0.093,,,,,,,
11947,724.0,1969,-0.285,,,,,,,
11948,724.0,1970,0.131,,,,,,,
11949,724.0,1971,-0.741,,,,,,,
11950,724.0,1972,-0.825,,,,,,,
11951,724.0,1973,-0.164,,,,,,,
11952,724.0,1974,-0.434,,,,,,,
11953,724.0,1975,-0.091,,,,,,,
11954,724.0,1976,-0.367,,,,,,,
11955,724.0,1977,-0.16,,,,,,,
11956,724.0,1978,0.101,,,,,,,
11957,724.0,1979,0.276,,,,,,,
11958,724.0,1980,0.186,1.0,,,,,1.0,
11959,724.0,1981,0.344,1.0,,,,,1.0,
11960,724.0,1982,0.709,,,2.0,,,2.0,
11961,724.0,1983,0.55,,,2.0,,,2.0,
11962,724.0,1984,-0.163,,,,,2.0,3.0,1.0
11963,724.0,1985,0.484,,1.0,,,,3.0,2.0
11964,724.0,1986,0.259,,,,,,,
11965,724.0,1987,0.724,,,1.0,,1.0,2.0,
11966,724.0,1988,0.796,,,,,,,
11967,724.0,1989,1.039,,,1.0,,2.0,3.0,
11968,724.0,1990,1.446,1.0,,,,2.0,3.0,
11969,724.0,1991,0.209,,,,,,1.0,1.0
11970,724.0,1992,0.305,,,,,,,
11971,724.0,1993,-0.059,,,,,,,
11972,724.0,1994,1.044,,,1.0,,1.0,4.0,2.0
11973,724.0,1995,1.444,,2.0,,,,2.0,
11974,724.0,1996,0.722,,,1.0,1.0,,2.0,
11975,724.0,1997,1.535,,,1.0,,1.0,2.0,
11976,724.0,1998,1.189,,,,,1.0,2.0,1.0
11977,724.0,1999,0.814,1.0,,,,1.0,2.0,
11978,724.0,2000,0.81,,,2.0,,2.0,5.0,1.0
11979,724.0,2001,1.406,,,,,1.0,1.0,
11980,724.0,2002,0.812,,,1.0,,,1.0,
11981,724.0,2003,1.598,,1.0,,,,2.0,1.0
11982,724.0,2004,1.004,,1.0,1.0,,,3.0,1.0
11983,724.0,2005,0.902,,1.0,,,,2.0,1.0
11984,724.0,2006,1.526,,1.0,1.0,,,3.0,1.0
11985,724.0,2007,0.835,,,3.0,,1.0,4.0,
11986,724.0,2008,0.864,,,,,,,
11987,724.0,2009,1.36,,,,,1.0,2.0,1.0
11988,724.0,2010,0.908,,,1.0,,1.0,2.0,
11989,724.0,2011,1.613,,,1.0,,,1.0,
11990,724.0,2012,1.043,,,1.0,,,2.0,1.0
11991,724.0,2013,0.906,,,1.0,,1.0,2.0,
11992,724.0,2014,1.603,,,,,1.0,1.0,
11993,724.0,2015,1.533,,,2.0,,,2.0,
11994,724.0,2016,1.714,,,1.0,,,1.0,
11995,724.0,2017,2.036,,,,,,2.0,2.0
11996,724.0,2018,1.149,,1.0,1.0,,1.0,4.0,1.0
11997,724.0,2019,1.534,,1.0,4.0,,3.0,8.0,
11998,724.0,2020,2.083,,,,,1.0,1.0,
11999,724.0,2021,1.431,,,2.0,,1.0,3.0,
12000,724.0,2022,2.489,,1.0,,,,2.0,1.0
12001,728.0,1961,,,,,,,,
12002,728.0,1962,,,,,,,,
12003,728.0,1963,,,,,,,,
12004,728.0,1964,,,,,,,,
12005,728.0,1965,,,,,,,,
12006,728.0,1966,,,,,,,,
12007,728.0,1967,,,,,,,,
12008,728.0,1968,,,,,,,,
12009,728.0,1969,,,,,,,,
12010,728.0,1970,,,,,,,,
12011,728.0,1971,,,,,,,,
12012,728.0,1972,,,,,,,,
12013,728.0,1973,,,,,,,,
12014,728.0,1974,,,,,,,,
12015,728.0,1975,,,,,,,,
12016,728.0,1976,,,,,,,,
12017,728.0,1977,,,,,,,,
12018,728.0,1978,,,,,,,,
12019,728.0,1979,,,,,,,,
12020,728.0,1980,,,,,,,,
12021,728.0,1981,,,,,,,,
12022,728.0,1982,,,,,,,,
12023,728.0,1983,,,,,,,,
12024,728.0,1984,,,,,,,,
12025,728.0,1985,,,,,,,,
12026,728.0,1986,,,,,,,,
12027,728.0,1987,,,,,,,,
12028,728.0,1988,,,,,,,,
12029,728.0,1989,,,,,,,,
12030,728.0,1990,,,,,,,,
12031,728.0,1991,,,,,,,,
12032,728.0,1992,,,,,,,,
12033,728.0,1993,,,,,,,,
12034,728.0,1994,,,,,,,,
12035,728.0,1995,,,,,,,,
12036,728.0,1996,,,,,,,,
12037,728.0,1997,,,,,,,,
12038,728.0,1998,,,,,,,,
12039,728.0,1999,,,,,,,,
12040,728.0,2000,,,,,,,,
12041,728.0,2001,,,,,,,,
12042,728.0,2002,,,,,,,,
12043,728.0,2003,,,,,,,,
12044,728.0,2004,,,,,,,,
12045,728.0,2005,,,,,,,,
12046,728.0,2006,,,,,,,,
12047,728.0,2007,,,,,,,,
12048,728.0,2008,,,,3.0,,,3.0,
12049,728.0,2009,,1.0,,,,,1.0,
12050,728.0,2010,,,,2.0,,,2.0,
12051,728.0,2011,1.462,,,,,,,
12052,728.0,2012,1.254,,,2.0,,,2.0,
12053,728.0,2013,1.325,,,2.0,,,2.0,
12054,728.0,2014,0.965,,,,,,,
12055,728.0,2015,1.139,,,,,,,
12056,728.0,2016,1.292,1.0,,1.0,,,2.0,
12057,728.0,2017,1.299,,,,,,,
12058,728.0,2018,1.192,,,,,,,
12059,728.0,2019,1.001,,,2.0,,,3.0,1.0
12060,728.0,2020,0.69,,,1.0,,,1.0,
12061,728.0,2021,1.168,1.0,,1.0,,,2.0,
12062,728.0,2022,0.983,,,1.0,,,1.0,
12063,729.0,1961,,,,,,,,
12064,729.0,1962,,,,,,,,
12065,729.0,1963,,,,,,,,
12066,729.0,1964,,,,,,,,
12067,729.0,1965,,,,,,,,
12068,729.0,1966,,,,,,,,
12069,729.0,1967,,,,,,,,
12070,729.0,1968,,,,,,,,
12071,729.0,1969,,,,,,,,
12072,729.0,1970,,,,,,,,
12073,729.0,1971,,,,,,,,
12074,729.0,1972,,,,,,,,
12075,729.0,1973,,,,,,,,
12076,729.0,1974,,,,,,,,
12077,729.0,1975,,,,,,,,
12078,729.0,1976,,,,,,,,
12079,729.0,1977,,,,,,,,
12080,729.0,1978,,,,,,,,
12081,729.0,1979,,,,,,,,
12082,729.0,1980,,1.0,,,,,1.0,
12083,729.0,1981,,,,,,,,
12084,729.0,1982,,,,,,,,
12085,729.0,1983,,1.0,,2.0,,,3.0,
12086,729.0,1984,,,,,,,,
12087,729.0,1985,,,,,,,,
12088,729.0,1986,,,,,,,,
12089,729.0,1987,,1.0,,,,,1.0,
12090,729.0,1988,,,,1.0,,,1.0,
12091,729.0,1989,,,,,,,,
12092,729.0,1990,,1.0,,,,,1.0,
12093,729.0,1991,,1.0,,,,,1.0,
12094,729.0,1992,,,,,,,,
12095,729.0,1993,,,,1.0,,,1.0,
12096,729.0,1994,,,,1.0,,,1.0,
12097,729.0,1995,,,,,,,,
12098,729.0,1996,,1.0,,3.0,,,4.0,
12099,729.0,1997,,,,1.0,,,1.0,
12100,729.0,1998,,,,1.0,,,2.0,1.0
12101,729.0,1999,,1.0,,4.0,,,5.0,
12102,729.0,2000,,,,,,,,
12103,729.0,2001,,,,1.0,,,1.0,
12104,729.0,2002,,,,1.0,,1.0,2.0,
12105,729.0,2003,,,,1.0,,,1.0,
12106,729.0,2004,,,,,,,,
12107,729.0,2005,,,,2.0,,,2.0,
12108,729.0,2006,,,,3.0,,,3.0,
12109,729.0,2007,,,,1.0,,,1.0,
12110,729.0,2008,,,,,,,,
12111,729.0,2009,,,,1.0,,,1.0,
12112,729.0,2010,,,,2.0,,,2.0,
12113,729.0,2011,0.881,1.0,,,,1.0,2.0,
12114,729.0,2012,1.032,,,1.0,,,1.0,
12115,729.0,2013,1.147,,,1.0,,,1.0,
12116,729.0,2014,0.952,,,1.0,,,1.0,
12117,729.0,2015,1.502,1.0,1.0,1.0,,,3.0,
12118,729.0,2016,1.172,,,1.0,,,1.0,
12119,729.0,2017,1.21,,,1.0,,,1.0,
12120,729.0,2018,1.227,,,3.0,,,3.0,
12121,729.0,2019,0.881,,,2.0,,,2.0,
12122,729.0,2020,0.458,,,1.0,,,1.0,
12123,729.0,2021,1.241,,,1.0,,1.0,2.0,
12124,729.0,2022,0.773,1.0,,1.0,,,2.0,
12125,732.0,1961,0.632,,,,,,,
12126,732.0,1962,0.576,,,,,,,
12127,732.0,1963,0.333,,,,,,,
12128,732.0,1964,0.819,,,,,,,
12129,732.0,1965,-0.337,,,,,,,
12130,732.0,1966,0.284,,,,,,,
12131,732.0,1967,-0.026,,,,,,,
12132,732.0,1968,-0.368,,,,,,,
12133,732.0,1969,0.383,,,,,,,
12134,732.0,1970,0.543,,,,,,,
12135,732.0,1971,-0.637,,,,,,,
12136,732.0,1972,-1.096,,,,,,,
12137,732.0,1973,-0.014,,,,,,,
12138,732.0,1974,-0.589,,,,,,,
12139,732.0,1975,-0.266,,,,,,,
12140,732.0,1976,-0.959,,,,,,,
12141,732.0,1977,0.119,,,,,,,
12142,732.0,1978,0.403,,,,,,,
12143,732.0,1979,0.537,,,,,,,
12144,732.0,1980,0.497,,,,,,,
12145,732.0,1981,0.621,,,,,,,
12146,732.0,1982,0.418,,,,,,,
12147,732.0,1983,0.837,,,,,,,
12148,732.0,1984,0.432,,,,,,,
12149,732.0,1985,0.759,,,,,,,
12150,732.0,1986,0.294,,,,,,,
12151,732.0,1987,1.109,,,,,,,
12152,732.0,1988,0.384,,,,,,,
12153,732.0,1989,0.691,,,,,,,
12154,732.0,1990,1.367,,,,,,,
12155,732.0,1991,0.55,,,,,,,
12156,732.0,1992,0.529,,,,,,,
12157,732.0,1993,0.315,,,,,,,
12158,732.0,1994,0.903,,,,,,,
12159,732.0,1995,1.356,,,,,,,
12160,732.0,1996,1.353,,,,,,,
12161,732.0,1997,1.536,,,,,,,
12162,732.0,1998,1.415,,,,,,,
12163,732.0,1999,0.935,,,,,,,
12164,732.0,2000,0.874,,,,,,,
12165,732.0,2001,1.296,,,,,,,
12166,732.0,2002,1.249,,,,,,,
12167,732.0,2003,1.387,,,,,,,
12168,732.0,2004,1.55,,,,,,,
12169,732.0,2005,1.21,,,,,,,
12170,732.0,2006,1.406,,,,,,,
12171,732.0,2007,0.903,,,,,,,
12172,732.0,2008,1.351,,,,,,,
12173,732.0,2009,0.938,,,,,,,
12174,732.0,2010,1.898,,,,,,,
12175,732.0,2011,1.579,,,,,,,
12176,732.0,2012,1.344,,,,,,,
12177,732.0,2013,1.423,,,,,,,
12178,732.0,2014,1.401,,,,,,,
12179,732.0,2015,1.51,,,,,,,
12180,732.0,2016,1.732,,,,,,,
12181,732.0,2017,2.204,,,,,,,
12182,732.0,2018,0.942,,,,,,,
12183,732.0,2019,1.477,,,,,,,
12184,732.0,2020,2.069,,,,,,,
12185,732.0,2021,1.593,,,,,,,
12186,732.0,2022,1.97,,,,,,,
12187,740.0,1961,-0.067,,,,,,,
12188,740.0,1962,-0.046,,,,,,,
12189,740.0,1963,-0.055,,,,,,,
12190,740.0,1964,0.047,,,,,,,
12191,740.0,1965,0.001,,,,,,,
12192,740.0,1966,0.242,,,,,,,
12193,740.0,1967,-0.092,,,,,,,
12194,740.0,1968,-0.277,,,,,,,
12195,740.0,1969,0.507,,,,,,,
12196,740.0,1970,0.22,,,,,,,
12197,740.0,1971,-0.429,,,,,,,
12198,740.0,1972,-0.077,,,,,,,
12199,740.0,1973,0.12,,,,,,,
12200,740.0,1974,-0.348,,,,,,,
12201,740.0,1975,-0.364,,,,,,,
12202,740.0,1976,-0.05,,,,,,,
12203,740.0,1977,0.128,,,,,,,
12204,740.0,1978,0.073,,,,,,,
12205,740.0,1979,0.299,,,,,,,
12206,740.0,1980,0.28,,,,,,,
12207,740.0,1981,0.219,,,,,,,
12208,740.0,1982,0.228,,,,,,,
12209,740.0,1983,0.453,,,,,,,
12210,740.0,1984,-0.252,,,,,,,
12211,740.0,1985,0.001,,,,,,,
12212,740.0,1986,0.126,,,,,,,
12213,740.0,1987,0.734,,,,,,,
12214,740.0,1988,0.561,,,,,,,
12215,740.0,1989,0.069,,,,,,,
12216,740.0,1990,0.31,,,,,,,
12217,740.0,1991,0.337,,,,,,,
12218,740.0,1992,0.579,,,,,,,
12219,740.0,1993,0.286,,,,,,,
12220,740.0,1994,0.305,,,,,,,
12221,740.0,1995,0.827,,,,,,,
12222,740.0,1996,0.922,,,,,,,
12223,740.0,1997,0.775,,,,,,,
12224,740.0,1998,1.357,,,,,,,
12225,740.0,1999,0.614,,,,,,,
12226,740.0,2000,0.657,,,,,,,
12227,740.0,2001,0.781,,,,,,,
12228,740.0,2002,1.01,,,,,,,
12229,740.0,2003,1.069,,,,,,,
12230,740.0,2004,1.097,,,,,,,
12231,740.0,2005,1.426,,,,,,,
12232,740.0,2006,1.003,,,1.0,,,1.0,
12233,740.0,2007,0.98,,,,,,,
12234,740.0,2008,1.076,,,1.0,,,1.0,
12235,740.0,2009,1.414,,,,,,,
12236,740.0,2010,1.509,,,,,,,
12237,740.0,2011,1.074,,,,,,,
12238,740.0,2012,0.986,,,,,,,
12239,740.0,2013,1.118,,,,,,,
12240,740.0,2014,1.136,,,,,,,
12241,740.0,2015,1.309,,,,,,,
12242,740.0,2016,1.79,,,,,,,
12243,740.0,2017,1.439,,,,,,,
12244,740.0,2018,1.25,,,,,,,
12245,740.0,2019,1.53,,,,,,,
12246,740.0,2020,1.682,,,,,,,
12247,740.0,2021,1.277,,,1.0,,,1.0,
12248,740.0,2022,1.296,,,1.0,,,1.0,
12249,748.0,1961,0.268,,,,,,,
12250,748.0,1962,0.433,,,,,,,
12251,748.0,1963,-0.21,,,,,,,
12252,748.0,1964,0.022,,,,,,,
12253,748.0,1965,-0.224,,,,,,,
12254,748.0,1966,0.295,,,,,,,
12255,748.0,1967,-0.274,,,,,,,
12256,748.0,1968,-0.431,,,,,,,
12257,748.0,1969,0.346,,,,,,,
12258,748.0,1970,0.5,,,,,,,
12259,748.0,1971,-0.002,,,,,,,
12260,748.0,1972,-0.395,,,,,,,
12261,748.0,1973,0.112,,,,,,,
12262,748.0,1974,-0.233,,,,,,,
12263,748.0,1975,-0.353,,,,,,,
12264,748.0,1976,-0.436,,,,,,,
12265,748.0,1977,0.305,,,,,,,
12266,748.0,1978,0.188,,,,,,,
12267,748.0,1979,0.234,,,,,,,
12268,748.0,1980,-0.13,,,,,,,
12269,748.0,1981,-0.429,1.0,,,,,1.0,
12270,748.0,1982,0.17,,,,,,,
12271,748.0,1983,0.915,,,,,,,
12272,748.0,1984,-0.04,1.0,,,,1.0,2.0,
12273,748.0,1985,0.571,,,,,,,
12274,748.0,1986,0.321,,,,,,,
12275,748.0,1987,0.567,,,,,,,
12276,748.0,1988,0.608,,,,,,,
12277,748.0,1989,0.142,,,,,,,
12278,748.0,1990,0.281,1.0,,,,,1.0,
12279,748.0,1991,0.53,,,,,,,
12280,748.0,1992,1.147,,,,,,,
12281,748.0,1993,0.733,,,,,,,
12282,748.0,1994,-0.006,,,,,,,
12283,748.0,1995,0.585,,,,,,,
12284,748.0,1996,-0.042,,,,,,,
12285,748.0,1997,0.235,,,,,,,
12286,748.0,1998,0.991,,,,,,,
12287,748.0,1999,0.505,,,,,,,
12288,748.0,2000,-0.061,,,1.0,,,1.0,
12289,748.0,2001,0.517,1.0,,,,,1.0,
12290,748.0,2002,0.601,,,,,,,
12291,748.0,2003,0.715,,,,,,,
12292,748.0,2004,0.525,,,,,,,
12293,748.0,2005,1.153,,,,,1.0,1.0,
12294,748.0,2006,0.365,,,,,1.0,1.0,
12295,748.0,2007,1.133,1.0,,,,,2.0,1.0
12296,748.0,2008,0.64,,,1.0,,,1.0,
12297,748.0,2009,0.383,,,,,,,
12298,748.0,2010,1.287,,,,,,,
12299,748.0,2011,0.897,,,,,,,
12300,748.0,2012,0.696,,,,,,,
12301,748.0,2013,0.566,,,,,,,
12302,748.0,2014,0.781,,,1.0,,,1.0,
12303,748.0,2015,1.235,,,,,,,
12304,748.0,2016,1.216,1.0,,,,,1.0,
12305,748.0,2017,0.688,,,,,,,
12306,748.0,2018,1.064,,,,,,,
12307,748.0,2019,1.623,1.0,,,,,1.0,
12308,748.0,2020,0.77,,,,,,,
12309,748.0,2021,0.669,,,,,1.0,1.0,
12310,748.0,2022,1.371,,,,,1.0,1.0,
12311,752.0,1961,1.563,,,,,,,
