ISO_Code,Year,Artificial_surfaces,Climate_Altering_Land_Cover_Index,Grassland,Herbaceous_crops,Inland_water_bodies,Mangroves,Permanent_snow_and_glaciers,Shrub_covered_areas,Shrubs_and_or_herbaceous_vegetation,Sparsely_natural_vegetated_areas,Terrestrial_barren_land,Total_Land_Cover,Tree_covered_areas,Woody_crops
690.0,2010,0.1279,366.027391665813,3.0777,6.5598,11.0599,7.5179,0.0,2.0519,0.0,0.217,0.6743,,7.2207,10.933
690.0,2011,0.1279,92.835641180012,3.0777,1.5683,11.0599,7.5179,0.0,2.0519,0.0,0.217,0.6743,,7.2207,15.9244
690.0,2012,0.1279,96.3601575678978,3.0777,1.6327,11.0599,7.5179,0.0,2.0519,0.0,0.217,0.6743,,7.2207,15.8601
690.0,2013,0.1279,99.6497181325598,3.0777,1.6928,11.0599,7.5179,0.0,2.0519,0.0,0.217,0.6743,,7.2207,15.7999
690.0,2014,0.1337,100.0,3.0932,1.6934,11.0599,7.4559,0.0,2.0694,0.0,0.217,0.6743,,7.2381,15.8051
690.0,2015,0.1337,100.0,3.0932,1.6934,11.0599,7.4559,0.0,2.0694,0.0,0.217,0.6743,,7.2381,15.8051
690.0,2016,0.1337,100.0,3.0932,1.6934,11.0599,7.4559,0.0,2.0694,0.0,0.217,0.6743,,7.2381,15.8051
690.0,2017,0.1337,100.0,3.0932,1.6934,11.0599,7.4559,0.0,2.0694,0.0,0.217,0.6743,,7.2381,15.8051
690.0,2018,0.1337,100.0,3.0932,1.6934,11.0599,7.4559,0.0,2.0694,0.0,0.217,0.6743,,7.2381,15.8051
690.0,2019,0.1337,100.0,3.0932,1.6934,11.0599,7.4559,0.0,2.0694,0.0,0.217,0.6743,,7.2381,15.8051
690.0,2020,0.1395,100.122411386725,3.0882,1.697,11.2071,7.4559,0.0,2.0608,0.0,0.2635,0.6665,,7.2164,15.8387
694.0,1992,9.1145,86.971104020882,579.1236,2870.129,47.4714,206.456,0.0,459.2054,34.0709,0.0,4.4487,,2255.6125,738.2019
694.0,1993,9.3005,86.974979480754,579.1031,2870.0713,47.4714,206.4173,0.0,459.1585,34.0554,0.0,4.4487,,2255.6206,738.1871
694.0,1994,9.3761,86.9401220931756,579.0911,2868.8418,47.4637,206.4173,0.0,459.1233,34.0554,0.0,4.4487,,2255.6245,739.3922
694.0,1995,9.4342,86.9805301792145,577.279,2870.1214,47.8667,209.9747,0.0,457.2632,33.0866,0.0,4.503,,2254.5832,739.722
694.0,1996,9.5272,86.9437202556949,575.9796,2868.8097,48.7967,212.6951,0.0,456.0301,31.4435,0.0,4.565,,2256.603,739.3839
694.0,1997,9.5795,86.885712810787,574.316,2866.8371,49.1145,217.8182,0.0,454.3672,29.5292,0.0,4.565,,2257.3052,740.4021
694.0,1998,9.6958,86.8860541412309,573.8928,2866.7321,49.3005,220.1433,0.0,454.1355,28.5681,0.0,4.6193,,2256.3716,740.375
694.0,1999,9.8353,87.6704701826628,573.4491,2892.5612,49.626,222.1197,0.0,454.5726,26.5297,0.0,4.8595,,2253.1168,717.1639
694.0,2000,10.0446,88.0055213370947,574.988,2903.4441,49.7113,227.3512,0.0,457.8227,21.9725,0.0,4.8673,,2242.5848,711.0475
694.0,2001,11.335,93.3567399426607,577.0159,3079.3098,49.4943,228.6145,0.0,460.2541,20.9184,0.0,4.875,,2229.8214,542.1956
694.0,2002,12.3232,97.1310481451424,577.7343,3203.2729,49.3005,228.9478,0.0,461.0357,20.5774,0.0,4.9603,,2223.3094,422.3725
694.0,2003,13.2126,99.4503327593303,576.4451,3279.1652,49.006,229.6143,0.0,457.7542,20.2286,0.0,4.9835,,2228.7154,344.7092
694.0,2004,13.8636,100.470113096423,575.4216,3312.2747,48.8897,231.7767,0.0,456.8299,18.0663,0.0,5.03,,2230.6654,311.016
694.0,2005,14.7704,100.401957142879,574.8721,3309.1115,48.8742,231.7302,0.0,456.1331,18.105,0.0,5.03,,2230.4863,314.721
694.0,2006,15.7818,101.523862214989,574.0409,3345.2417,48.7192,232.3192,0.0,455.0295,17.9423,0.0,5.0068,,2232.6123,277.1403
694.0,2007,16.3631,99.1957241500902,573.3736,3267.5856,47.8589,234.2181,0.0,453.9603,17.671,0.0,4.8905,,2231.5563,356.3565
694.0,2008,16.8979,99.8862175238339,573.2724,3289.9101,47.6884,235.1869,0.0,453.8289,17.237,0.0,4.8905,,2229.273,335.6488
694.0,2009,17.5257,100.494477675676,573.0915,3309.4193,47.7427,235.6209,0.0,453.138,17.237,0.0,4.8905,,2228.0376,317.1309
694.0,2010,17.9035,100.715344032845,574.2602,3316.3534,47.7194,235.5357,0.0,454.1289,17.2757,0.0,4.8905,,2220.9987,314.768
694.0,2011,18.2523,100.311725549602,574.5555,3302.6426,47.7427,235.5357,0.0,454.1394,17.3067,0.0,4.8828,,2219.0378,329.7387
694.0,2012,18.6708,99.2345874912537,574.5776,3266.5645,47.7504,235.5434,0.0,453.9297,17.3532,0.0,4.8828,,2218.3174,366.2441
694.0,2013,19.1939,99.9385619074047,574.4703,3289.347,47.7117,235.4349,0.0,453.4751,17.4772,0.0,4.8828,,2219.125,342.716
694.0,2014,19.874,99.9955989517108,574.1699,3290.5552,47.7117,235.5202,0.0,452.3281,18.105,0.0,4.5805,,2218.2232,342.7662
694.0,2015,20.2868,100.0,574.1641,3290.2881,47.7117,235.5124,0.0,452.2099,18.105,0.0,4.5805,,2218.2372,342.7383
694.0,2016,20.3391,99.8741201747803,574.707,3286.0685,47.7117,236.148,0.0,451.9429,18.4305,0.0,4.5805,,2221.6071,342.2988
694.0,2017,20.4263,99.8889558426846,575.367,3286.4724,47.7117,236.2022,0.0,452.6706,18.4693,0.0,4.565,,2219.6086,342.3409
694.0,2018,20.4611,99.9478382419852,579.0612,3288.3869,47.7349,235.9387,0.0,458.8516,18.477,0.0,4.5573,,2207.8249,342.5403
694.0,2019,21.6993,99.1462751680985,579.1806,3260.6124,47.6652,235.4039,0.0,460.2839,18.6553,0.0,4.6038,,2236.0825,339.6471
694.0,2020,25.8554,99.0813143219027,578.9795,3254.2351,47.2466,235.4737,0.0,458.4664,18.6165,0.0,4.5418,,2241.2811,338.9828
702.0,1992,8.2368,90.1790683598044,3.6016,22.4314,5.9446,5.3866,0.0,1.0649,0.0,0.1473,0.0,,8.5805,4.4863
702.0,1993,8.3647,90.2092045999673,3.6094,22.3138,5.9446,5.3866,0.0,1.0634,0.0,0.1473,0.0,,8.5875,4.4628
702.0,1994,8.5914,90.2447916565937,3.626,22.0991,5.9446,5.3555,0.0,1.0634,0.0,0.1473,0.0,,8.6328,4.4198
702.0,1995,8.8064,92.4932368854387,3.7772,22.6487,5.9213,5.247,0.0,1.1502,0.0,0.1473,0.0,,7.652,4.5297
702.0,1996,9.0506,92.9653234576618,3.8206,22.5651,5.8051,5.216,0.0,1.1664,0.0,0.1473,0.0,,7.5958,4.513
702.0,1997,9.1901,93.1685106036344,3.838,22.4947,5.8051,5.154,0.0,1.1692,0.0,0.1473,0.0,,7.5826,4.4989
702.0,1998,9.254,93.397297823609,3.8636,22.5085,5.7973,5.154,0.0,1.185,0.0,0.1473,0.0,,7.4683,4.5017
702.0,1999,9.3005,93.4258205717833,3.8675,22.4717,5.7818,5.154,0.0,1.185,0.0,0.1473,0.0,,7.4776,4.4943
702.0,2000,9.3586,93.4293311513589,3.8648,22.4149,5.7818,5.1463,0.0,1.1777,0.0,0.1473,0.0,,7.5055,4.483
702.0,2001,11.2711,95.0846624196012,4.0322,21.0654,5.7431,4.3945,0.0,1.1757,0.0,0.1473,0.0,,7.8376,4.2131
702.0,2002,13.3869,96.3476240884498,4.2007,19.379,5.6888,3.8907,0.0,1.1699,0.0,0.1318,0.0,,8.1562,3.8758
702.0,2003,13.974,91.0285815102329,4.2298,16.983,5.5416,3.9527,0.0,1.1529,0.0,0.1318,0.0,,8.253,5.661
702.0,2004,14.1775,99.3936720771583,4.2441,19.6243,5.5183,3.9217,0.0,1.1517,0.0,0.1318,0.0,,8.3069,2.8035
702.0,2005,15.3924,99.3942601740767,4.3263,18.4096,5.4486,3.7202,0.0,1.1358,0.0,0.1085,0.0,,8.5491,2.7893
702.0,2006,16.1597,99.8089958677417,4.384,17.7834,5.3323,3.6195,0.0,1.1273,0.0,0.0775,0.0,,8.6603,2.7359
702.0,2007,16.8398,100.422253587391,4.4332,17.3118,5.3013,3.5264,0.0,1.125,0.0,0.0775,0.0,,8.7917,2.4731
702.0,2008,17.4908,99.6577275935074,4.4844,16.4008,5.1695,3.4722,0.0,1.1238,0.0,0.0775,0.0,,8.9273,2.7335
702.0,2009,17.9616,99.8181113547535,4.5046,15.9846,5.1075,3.3947,0.0,1.1068,0.0,0.0775,0.0,,9.0785,2.6641
702.0,2010,18.5022,100.36491413785,4.5425,15.6299,5.0688,3.3559,0.0,1.1037,0.0,0.0775,0.0,,9.1571,2.4422
702.0,2011,19.0079,100.303878598092,4.579,15.1035,5.061,3.3017,0.0,1.1029,0.0,0.0775,0.0,,9.249,2.3974
702.0,2012,19.6357,100.390790402258,4.6344,14.5052,5.0455,3.2319,0.0,1.1122,0.0,0.0775,0.0,,9.335,2.3024
702.0,2013,20.2926,99.8779698894378,4.6878,13.6739,5.0223,3.1622,0.0,1.1172,0.0,0.0775,0.0,,9.4474,2.3989
702.0,2014,20.6937,99.9604305713247,4.7254,13.3009,4.906,3.1932,0.0,1.123,0.0,0.0775,0.0,,9.485,2.3752
702.0,2015,20.7634,100.0,4.7313,13.2446,4.906,3.1932,0.0,1.123,0.0,0.0775,0.0,,9.4757,2.3651
702.0,2016,21.4493,99.6830157609974,4.7429,12.4509,4.906,3.2319,0.0,1.094,0.0,0.0775,0.0,,9.7039,2.2234
702.0,2017,21.833,99.6781834009794,4.7595,12.0655,4.906,3.2164,0.0,1.0831,0.0,0.0775,0.0,,9.7841,2.1546
702.0,2018,22.0306,99.6868383909668,4.7719,11.8709,4.906,3.2009,0.0,1.0816,0.0,0.0775,0.0,,9.8206,2.1198
702.0,2019,22.484,85.8524464831804,4.7975,6.7127,4.9215,3.1699,0.0,1.0769,0.0,0.0775,0.0,,9.9271,6.7127
702.0,2020,23.2397,86.9577041460199,4.8545,6.3712,4.9603,3.0227,0.0,1.0692,0.0,0.0465,0.0,,10.0221,6.3712
703.0,1992,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
703.0,1993,81.9318,98.4341907594926,383.2035,1951.1129,31.2575,0.0,0.0,101.6454,1.8989,1.7051,3.2397,,2286.4979,61.2065
703.0,1994,83.4199,98.3654065479893,383.2911,1948.2041,31.2575,0.0,0.0,101.6392,1.8989,1.6973,3.2319,,2286.6568,62.4024
703.0,1995,85.559,98.3512522147714,380.5978,1945.7727,31.3195,0.0,0.0,97.3904,1.8291,1.6896,3.2319,,2295.0742,61.235
703.0,1996,87.6574,98.3086499815548,380.8296,1942.7944,31.552,0.0,0.0,96.3158,1.8059,1.6973,3.3404,,2296.4077,61.2987
703.0,1997,90.5813,98.3729527727072,382.051,1941.1986,31.6605,0.0,0.0,96.2503,1.8059,1.7128,3.3637,,2293.7082,61.3669
703.0,1998,94.8595,98.4850065464412,383.4949,1939.2347,32.0248,0.0,0.0,95.8775,1.8136,1.7128,3.3947,,2291.1164,60.1702
703.0,1999,98.9168,98.4111385356509,385.3035,1933.6517,32.0093,0.0,0.0,95.5539,1.7981,1.7051,3.4179,,2291.0339,60.3088
703.0,2000,103.1311,98.4461586476436,385.834,1930.1607,32.0015,0.0,0.0,95.2691,1.7748,1.7051,3.4412,,2291.0114,59.3701
703.0,2001,107.8047,99.4729553033367,385.7166,1946.6944,31.986,0.0,0.0,94.8517,1.7671,1.6973,3.4644,,2290.5669,39.1499
703.0,2002,117.3493,99.4599843535194,386.1479,1936.8819,31.955,0.0,0.0,94.7502,1.7671,1.6818,3.4644,,2291.2385,38.4629
703.0,2003,131.7477,99.2487190132782,385.1159,1918.1201,32.0093,0.0,0.0,93.3013,1.7593,1.6508,3.4644,,2298.5208,38.0095
703.0,2004,146.8843,99.1965971751956,387.2593,1901.9069,32.0015,0.0,0.0,93.6248,1.7593,1.6198,3.4644,,2298.3146,36.864
703.0,2005,146.9598,99.2795918009653,390.3331,1903.5456,32.0015,0.0,0.0,93.8202,1.8446,1.6508,3.4644,,2294.4987,35.5803
703.0,2006,147.0528,99.2255554627803,389.8053,1902.3365,32.0015,0.0,0.0,93.3288,1.9376,1.7361,3.4644,,2297.5233,34.5126
703.0,2007,147.14,99.1981231107674,389.4527,1901.6828,32.0015,0.0,0.0,93.428,1.9609,1.7904,3.4644,,2298.2526,34.5258
703.0,2008,148.198,99.3130924061705,390.0568,1902.9994,31.9628,0.0,0.0,93.9546,2.1081,1.8524,3.4877,,2297.4086,31.6708
703.0,2009,148.227,99.245847877375,390.392,1901.5815,31.9628,0.0,0.0,94.5824,2.1701,1.8524,3.4877,,2296.4201,33.0231
703.0,2010,148.2445,99.1919091699869,391.2864,1900.45,31.9628,0.0,0.0,95.1176,2.1934,1.8524,3.4877,,2294.4266,34.6778
703.0,2011,148.2677,99.5749052287954,392.0107,1908.3371,31.9628,0.0,0.0,95.7566,2.2476,1.8989,3.4877,,2291.8841,27.8459
703.0,2012,148.4944,99.6573180607621,392.6517,1909.8125,31.9395,0.0,0.0,96.1902,2.2476,1.9066,3.4954,,2289.2528,27.7083
703.0,2013,148.5061,99.6591026206292,393.7507,1909.8377,31.9395,0.0,0.0,96.9234,2.2476,1.9841,3.5032,,2285.8318,29.175
703.0,2014,148.5526,99.9538903263107,395.984,1915.8797,31.924,0.0,0.0,98.353,2.3251,2.0539,3.5264,,2278.6006,26.4998
703.0,2015,148.5991,100.0,395.9882,1916.7855,31.9085,0.0,0.0,98.353,2.3251,2.0539,3.5264,,2278.6022,25.5571
703.0,2016,148.7153,99.9083104386325,396.3056,1914.7756,31.9085,0.0,0.0,99.1447,2.4569,2.0229,3.5342,,2279.2482,25.5872
703.0,2017,148.8955,99.9665320393686,397.281,1915.7979,31.9085,0.0,0.0,99.8864,2.4491,1.8679,3.5342,,2276.4015,25.6771
703.0,2018,149.035,100.282795539579,399.7104,1922.1905,31.9163,0.0,0.0,101.7973,2.4724,1.8524,3.5342,,2266.9494,24.2413
703.0,2019,149.2268,100.233250289834,400.6827,1920.9754,31.9318,0.0,0.0,103.7814,2.4724,1.8369,3.5342,,2263.6256,25.632
703.0,2020,149.099,100.431251075731,402.5036,1925.1074,31.924,0.0,0.0,104.8645,2.5809,1.8369,3.5497,,2256.3445,25.6871
704.0,1992,73.3346,124.714061979147,1851.3828,10058.2785,771.0131,180.8719,0.0,5691.6264,58.3375,6.0996,18.7095,,12058.9778,2175.701
704.0,1993,75.3458,123.802786137892,1851.3782,9982.2364,770.9666,180.8486,0.0,5691.614,58.3375,6.0996,18.7095,,12059.3549,2249.4416
704.0,1994,77.4733,121.699014678585,1851.4022,9809.2011,770.9433,180.8486,0.0,5691.6,58.322,6.0996,18.7095,,12059.747,2419.9859
704.0,1995,79.659,124.008564436235,1893.0515,9994.6404,760.7593,170.091,0.0,5738.2732,58.477,6.0996,18.539,,11731.1697,2493.5731
704.0,1996,81.3912,123.370174418882,1902.1656,9941.0462,762.1079,171.6178,0.0,5695.3935,58.5778,6.0996,18.539,,11712.0545,2595.3397
704.0,1997,83.292,123.334882999432,1923.1042,9936.2784,764.0145,172.8114,0.0,5680.9583,58.6088,6.0996,18.4925,,11611.4969,2689.1763
704.0,1998,85.6055,122.580619207145,1941.5928,9872.6894,765.0375,174.47,0.0,5687.9244,58.7948,6.0996,18.4925,,11506.9842,2826.642
704.0,1999,87.8783,122.747601978411,1971.6502,9883.9821,764.5182,178.291,0.0,5738.0519,58.663,6.0996,18.3918,,11319.3846,2917.4221
704.0,2000,90.2674,121.724150962221,2000.3597,9798.4491,766.2621,179.6085,0.0,5806.9362,58.7405,6.0996,18.3918,,11156.4123,3062.8055
704.0,2001,94.8944,120.751138197751,2022.605,9714.7758,764.1075,181.9724,0.0,5937.7833,58.942,6.0918,18.3918,,10942.0633,3202.7055
704.0,2002,101.1373,120.523484857641,2037.8648,9690.0386,764.9058,182.1662,0.0,5997.3403,58.9963,6.0841,18.3918,,10838.3082,3249.0993
704.0,2003,105.776,119.390246813161,2044.4709,9593.3371,765.2623,182.7397,0.0,5972.7451,59.0428,6.0841,18.3918,,10823.2902,3373.1928
704.0,2004,110.1182,114.473011453317,2053.7137,9189.5249,764.9755,183.5535,0.0,5918.9989,59.4691,6.0841,18.4383,,10826.8585,3812.5981
704.0,2005,117.9248,109.690894230265,2063.2676,8793.2251,763.4332,183.2977,0.0,5911.3279,59.4923,6.0841,18.4383,,10803.968,4223.8737
704.0,2006,125.9988,109.390557218953,2067.8513,8760.7521,762.6504,184.9486,0.0,5885.4527,59.4303,6.0453,18.446,,10811.0681,4261.6891
704.0,2007,134.7703,109.001498087732,2073.1398,8720.3739,758.7442,186.9094,0.0,5851.9336,59.6473,6.0453,18.4538,,10834.6632,4299.6518
704.0,2008,143.1001,106.669248677136,2080.5112,8522.5751,757.8374,187.6845,0.0,5848.0522,60.1744,6.0453,18.4615,,10821.1379,4498.753
704.0,2009,152.1798,106.500169503341,2088.026,8499.7597,757.1011,187.9403,0.0,5857.2245,61.3989,6.0531,18.4925,,10796.4435,4519.7135
704.0,2010,162.4452,103.942036215788,2093.9915,8281.6747,755.83,189.8701,0.0,5861.6066,62.3057,6.1693,18.4925,,10776.7496,4735.1974
704.0,2011,171.7457,104.018294769445,2103.7141,8278.5694,754.1327,193.4198,0.0,5893.1074,62.9723,6.1771,18.508,,10718.0378,4743.9485
704.0,2012,186.7254,103.286229313207,2107.6614,8204.1176,753.6521,193.9158,0.0,5895.8449,64.6464,6.1616,18.508,,10706.9756,4806.1239
704.0,2013,212.0519,103.128469601564,2111.2463,8165.9749,753.8691,194.0011,0.0,5895.0726,65.2664,6.1616,18.508,,10706.1017,4816.0791
704.0,2014,243.3249,102.794960911444,2116.0047,8107.6081,757.7986,194.2724,0.0,5900.8908,67.049,6.1538,18.5003,,10697.8913,4834.8389
704.0,2015,256.1073,100.0,2116.6949,7867.7666,757.5971,194.2181,0.0,5900.7529,67.0335,6.1538,18.4925,,10700.3179,5059.1982
704.0,2016,256.9036,99.2367855989393,2108.5112,7804.9677,763.5494,197.9616,0.0,5877.674,66.0414,6.1461,18.6243,,10789.1271,5054.8263
704.0,2017,267.7329,98.9487844659901,2105.7757,7770.7416,763.906,200.7982,0.0,5890.0941,66.336,6.1306,18.6553,,10807.5115,5046.651
704.0,2018,274.8478,98.5702270515751,2111.6044,7732.8731,763.968,203.1699,0.0,5917.2547,66.8862,6.1228,18.601,,10792.0098,5056.9949
704.0,2019,275.6035,93.6789051230922,2116.3593,7334.7526,764.1385,205.1385,0.0,5915.4763,66.9482,6.1228,18.5933,,10876.3644,5364.8353
704.0,2020,278.9226,93.4568170745029,2119.3006,7313.2949,765.053,205.278,0.0,5910.0871,67.049,6.0996,18.6165,,10911.0724,5349.1405
705.0,1992,15.9097,94.4419187955819,147.2036,360.8598,4.441,0.0,0.0,85.521,1.5501,2.5886,7.5179,,1341.369,64.9548
705.0,1993,16.1132,94.8436302373568,147.2121,362.2589,4.4332,0.0,0.0,85.5175,1.5501,2.5731,7.4869,,1341.3752,63.3953
705.0,1994,16.3573,94.9688611348426,147.2284,362.5144,4.4332,0.0,0.0,85.5136,1.5501,2.5731,7.4714,,1341.3888,62.8852
705.0,1995,16.7002,95.3579345024391,146.4681,363.7237,4.4255,0.0,0.0,84.7072,1.5501,2.5499,7.4714,,1343.0803,61.2392
705.0,1996,17.0374,95.1914994117579,146.4863,362.7225,4.4177,0.0,0.0,84.6518,1.5501,2.5421,7.6729,,1342.1654,62.6693
705.0,1997,17.4094,94.4517447587153,146.57,359.3993,4.41,0.0,0.0,84.5727,1.5501,2.5421,7.7194,,1341.264,66.4785
705.0,1998,17.8802,96.2594117057242,147.571,366.1401,4.379,0.0,0.0,84.8804,1.5501,2.7127,7.7427,,1333.0691,65.9904
705.0,1999,18.3685,99.2933376952997,150.6076,377.7554,4.3712,0.0,0.0,85.7585,1.5501,2.6739,7.9054,,1314.4429,68.482
705.0,2000,18.8277,102.366076766336,153.8616,389.5547,4.348,0.0,0.0,87.1804,1.5423,2.6972,7.9287,,1296.1704,69.8046
705.0,2001,20.0775,103.364840750473,155.0005,392.2894,4.3325,0.0,0.0,87.6822,1.5268,2.6894,8.0217,,1292.2685,68.0271
705.0,2002,22.5305,103.455811195218,156.2301,390.1993,4.3325,0.0,0.0,88.3863,1.5268,2.6739,7.9984,,1288.3592,69.6785
705.0,2003,25.6636,104.623596834143,156.8583,391.725,4.3325,0.0,0.0,88.6533,1.5346,2.6661,7.9984,,1286.8188,65.6649
705.0,2004,29.3257,105.365532249412,158.6339,391.0228,4.3325,0.0,0.0,89.483,1.5733,2.6429,7.9984,,1282.4731,64.4299
705.0,2005,29.5582,105.892524721137,158.6746,392.8927,4.3247,0.0,0.0,89.5311,1.5733,2.6429,8.0062,,1282.2061,62.5057
705.0,2006,29.6745,106.026453601295,158.6029,393.3107,4.3247,0.0,0.0,89.5245,1.6586,2.6429,7.9984,,1282.3092,61.8691
705.0,2007,29.7559,106.708851462778,158.539,395.9517,4.3247,0.0,0.0,89.5543,1.6586,2.6429,7.9907,,1282.6707,58.8271
705.0,2008,30.0407,97.132022085355,158.9928,357.4608,4.317,0.0,0.0,89.9756,1.6508,2.6816,8.0294,,1281.1819,97.585
705.0,2009,30.1395,97.1681771550111,159.9992,357.5062,4.2937,0.0,0.0,90.5212,1.7283,2.6816,8.0372,,1278.2456,98.7629
705.0,2010,30.2151,98.1523729251319,164.2487,361.357,4.286,0.0,0.0,93.5078,1.7283,2.6816,8.076,,1264.5669,101.2481
705.0,2011,30.2732,97.9044929521061,164.4433,360.31,4.286,0.0,0.0,93.631,1.7438,2.7902,8.1767,,1263.5725,102.6888
705.0,2012,30.3313,98.7459113843553,166.6149,363.6087,4.286,0.0,0.0,94.9161,1.7671,2.8754,8.2155,,1256.4332,102.8674
705.0,2013,30.3836,98.9925129673881,167.4826,364.5402,4.286,0.0,0.0,95.3795,1.7671,2.9684,8.231,,1253.7787,103.0985
705.0,2014,30.436,99.9857323936569,171.4559,368.4502,4.2782,0.0,0.0,98.6987,1.8136,2.9994,8.231,,1239.3059,106.2468
705.0,2015,30.5173,100.0,171.4539,368.4258,4.2705,0.0,0.0,98.6983,1.8136,2.9994,8.231,,1239.3214,106.1844
705.0,2016,30.6103,99.8743931152087,172.2673,367.8317,4.2705,0.0,0.0,99.4071,1.8369,3.0072,8.2542,,1237.7101,106.7203
705.0,2017,30.6336,99.6670654114649,172.8645,366.9813,4.2705,0.0,0.0,99.7306,1.8834,2.9994,8.2465,,1236.5251,107.7808
705.0,2018,30.6568,99.6264428587682,173.3241,366.796,4.3247,0.0,0.0,100.0131,1.9764,2.9994,8.262,,1234.6622,108.9008
705.0,2019,30.7208,99.9855318638168,174.1724,368.1646,4.348,0.0,0.0,100.9161,2.1159,2.9839,8.3085,,1232.05,108.1355
705.0,2020,30.6801,100.30294389221,174.5971,369.4853,4.348,0.0,0.0,101.404,2.2011,2.9762,8.3782,,1229.3919,108.5234
706.0,1992,24.8556,98.611642857989,7789.3327,5033.8498,94.9661,1.3408,0.0,37469.6502,61.4067,5354.9991,5512.2322,,2302.0391,98.4135
706.0,1993,25.2858,98.6192780117115,7789.268,5033.8095,94.8808,1.3408,0.0,37469.5405,61.4067,5354.9139,5512.1857,,2302.1151,98.3166
706.0,1994,25.8496,98.6393507904657,7789.161,5034.2706,94.7723,1.3408,0.0,37469.3324,61.3912,5354.8131,5512.1004,,2302.2185,97.7528
706.0,1995,26.3612,98.5725583229655,7786.5391,5030.3387,91.4629,1.3408,0.0,37468.8767,61.3757,5376.6073,5496.1345,,2301.9779,102.0648
706.0,1996,27.082,98.5062517404258,7786.2895,5026.2139,90.9978,1.3408,0.0,37467.1464,61.3524,5375.344,5499.9012,,2300.9537,106.4261
706.0,1997,27.9888,98.4830823001943,7781.7408,5024.1208,90.8893,1.3408,0.0,37465.7173,61.2439,5371.2905,5507.9152,,2300.0383,110.7908
706.0,1998,29.0002,98.6375220646333,7722.0834,5031.0313,88.0604,1.3408,0.0,37457.8923,61.2052,5377.1266,5566.4929,,2293.0672,115.7668
706.0,1999,30.3429,98.9284531262915,7565.6626,5044.6088,86.0453,1.3641,0.0,37430.7449,61.0579,5442.0675,5689.5156,,2275.5237,116.0792
706.0,2000,31.9124,99.1283892297272,7517.3146,5053.2975,86.0143,1.3641,0.0,37394.3813,60.9339,5462.1024,5712.5809,,2306.8525,116.2791
706.0,2001,32.1391,98.9713404092779,7462.7333,5045.0172,86.0221,1.3641,0.0,37376.4509,60.9339,5459.0874,5792.8831,,2300.9161,125.522
706.0,2002,32.2263,99.5522272680597,7440.1458,5074.7286,86.0376,1.3641,0.0,37371.5511,60.9339,5467.6749,5800.866,,2297.5826,109.9525
706.0,2003,32.3019,99.6533211245222,7424.9364,5079.8377,86.0376,1.3641,0.0,37371.1863,60.9339,5475.7276,5807.2059,,2297.8547,105.6606
706.0,2004,32.3135,99.7854779853098,7424.1447,5086.6071,86.0376,1.3641,0.0,37359.3444,60.8487,5474.6968,5765.8573,,2350.1185,101.7321
706.0,2005,32.5867,99.8561691644259,7402.6179,5089.9557,86.0376,1.3641,0.0,37354.3503,60.8487,5493.3444,5772.67,,2347.433,101.7991
706.0,2006,33.1505,99.4364233335948,7398.1083,5067.8616,86.0376,1.3641,0.0,37350.8704,60.8487,5504.3965,5765.1443,,2350.7808,124.4738
706.0,2007,33.3889,99.2288229233573,7393.4456,5056.9771,86.0376,1.3641,0.0,37343.3024,60.8332,5517.1149,5752.5886,,2356.4344,141.5954
706.0,2008,33.7434,99.506488402433,7347.6619,5070.8628,86.0453,1.3641,0.0,37326.9573,60.8332,5576.15,5748.5119,,2361.8279,129.0765
706.0,2009,34.005,99.6233795211122,7319.3011,5076.5993,86.0453,1.3641,0.0,37320.2956,60.8409,5627.1943,5726.9347,,2361.2524,129.2225
706.0,2010,34.1736,99.7185772253643,7277.7394,5081.3122,86.0298,1.3641,0.0,37310.6247,60.8409,5660.8932,5743.6988,,2357.0102,129.3425
706.0,2011,34.3945,99.4677212177461,7277.0763,5068.2209,86.0298,1.3641,0.0,37310.0883,60.8409,5720.3003,5685.4853,,2357.2978,141.9102
706.0,2012,34.6561,99.7853638495139,7284.4117,5084.2563,86.0221,1.3641,0.0,37310.6447,60.8409,5766.0201,5629.3025,,2358.4107,127.1064
706.0,2013,35.0978,100.011711431504,7290.7388,5095.4246,86.0221,1.3641,0.0,37308.7744,60.8409,5831.085,5553.4102,,2364.4545,115.8051
706.0,2014,35.8477,99.9952815057419,7300.416,5093.837,86.0221,1.3641,0.0,37295.1386,60.8409,5866.7525,5493.7241,,2393.3694,115.769
706.0,2015,36.4348,100.0,7300.3505,5093.4914,86.0221,1.3641,0.0,37295.0092,60.8409,5866.7292,5493.6156,,2393.4555,115.7612
706.0,2016,38.167,99.460194610656,7293.863,5064.0641,86.0221,1.3641,0.0,37265.1095,60.0891,5849.066,5497.4753,,2472.7184,115.0924
706.0,2017,39.347,99.3627657310305,7296.8469,5057.8902,86.0221,1.3641,0.0,37243.4475,60.0504,5847.1981,5496.7545,,2499.2098,114.952
706.0,2018,39.4051,99.1801331292256,7357.9765,5048.4584,86.0918,1.3641,0.0,37195.1877,60.0349,5968.2444,5299.8935,,2571.6286,114.7377
706.0,2019,42.3348,98.7527347021531,7439.9443,5023.6056,87.0374,1.3873,0.0,37154.5187,59.7558,5953.8906,5131.6781,,2734.7237,114.1729
